timestamp_utc,zone,price_eur_mwh,lag_1_24_abs,spike_regime,local_ridge_pred,graph_residual_ridge_pred,graph_residual_elm_pred
2020-02-01 15:00:00+00:00,DK_1,13.07,8.71,False,11.207667898180501,11.714013428505389,12.853001072309482
2020-02-01 16:00:00+00:00,DK_1,16.79,6.890000000000001,False,13.193341995267907,14.222952478045542,15.957849207693624
2020-02-01 17:00:00+00:00,DK_1,16.97,3.030000000000001,False,15.732463564016172,16.667051932660854,17.05414539900485
2020-02-01 18:00:00+00:00,DK_1,15.99,2.6099999999999994,False,15.209188787432186,15.823667817787468,14.989864079952357
2020-02-01 19:00:00+00:00,DK_1,0.42,3.0999999999999996,False,14.30843821631006,14.821823379090523,13.756576834894775
2020-02-01 20:00:00+00:00,DK_1,-0.8,18.29,True,1.5820235014416768,2.0121191592821943,2.3503562378474814
2020-02-01 21:00:00+00:00,DK_1,0.0,19.1,True,0.4437009509627875,0.9897647731016197,1.5578685051645547
2020-02-01 22:00:00+00:00,DK_1,-11.16,17.09,True,1.2038767053015307,1.783760167902158,1.6598834202320025
2020-02-01 23:00:00+00:00,DK_1,-4.97,11.23,False,-9.440271718344038,-9.056385113983028,-10.716840465726259
2020-02-02 00:00:00+00:00,DK_1,-9.99,4.989999999999999,False,-3.8542814564966563,-3.44335273358243,-5.744512338746541
2020-02-02 01:00:00+00:00,DK_1,-11.02,9.290000000000001,False,-7.7528484437427085,-7.4447096777536075,-9.884774892823485
2020-02-02 02:00:00+00:00,DK_1,-11.07,9.08,False,-8.316260067557382,-7.982021078643266,-10.440430411117093
2020-02-02 03:00:00+00:00,DK_1,-5.98,9.4,False,-7.922637304039713,-7.670586253341031,-9.989336831815109
2020-02-02 04:00:00+00:00,DK_1,-5.21,3.5800000000000005,False,-3.207081683997637,-3.046937839389249,-4.879987105286592
2020-02-02 05:00:00+00:00,DK_1,-4.96,5.25,False,-1.9366210201517828,-1.7873072031247397,-3.2783639650526855
2020-02-02 06:00:00+00:00,DK_1,0.09,13.48,False,-1.3019855468425048,-1.0349535766013371,-1.7182044205656852
2020-02-02 07:00:00+00:00,DK_1,13.06,14.01,False,3.6373386858659567,3.8506437639158078,3.9104881571287433
2020-02-02 08:00:00+00:00,DK_1,24.5,1.6399999999999988,False,14.662857477563382,14.802651048304673,15.105531074871205
2020-02-02 09:00:00+00:00,DK_1,17.01,9.76,False,23.91730145336838,24.071941559569233,24.85880675407286
2020-02-02 10:00:00+00:00,DK_1,17.01,2.540000000000001,False,17.250427472906917,17.18734267346275,17.779015928578364
2020-02-02 11:00:00+00:00,DK_1,16.96,2.9400000000000013,False,17.025005363761274,16.93090513244323,17.367053056559232
2020-02-02 12:00:00+00:00,DK_1,16.94,2.5100000000000016,False,17.06726010019179,16.97289510658391,17.094236466085945
2020-02-02 13:00:00+00:00,DK_1,16.99,3.7600000000000016,False,17.04974077774986,17.00560352883466,16.9947478385023
2020-02-02 14:00:00+00:00,DK_1,17.41,5.879999999999999,False,17.149057870974357,17.180672395862477,17.257658694743508
2020-02-02 15:00:00+00:00,DK_1,28.08,4.34,False,17.855192456605234,18.092125225924683,18.285191225961444
2020-02-02 16:00:00+00:00,DK_1,38.41,11.29,False,27.384383312868085,27.817149466040295,28.808943258005048
2020-02-02 17:00:00+00:00,DK_1,40.05,21.439999999999998,True,35.95417007119183,36.24678813576496,38.13283385043824
2020-02-02 18:00:00+00:00,DK_1,36.93,24.059999999999995,True,36.93163403745333,36.97806477575413,38.33357418705278
2020-02-02 19:00:00+00:00,DK_1,27.05,36.51,True,33.06755081661936,33.190542792188566,35.13048641814112
2020-02-02 20:00:00+00:00,DK_1,21.99,27.85,True,24.583467564319186,24.879101943191596,25.27503946427153
2020-02-02 21:00:00+00:00,DK_1,23.87,21.99,True,20.300561695970487,20.488994271389426,20.00563654031024
2020-02-02 22:00:00+00:00,DK_1,17.38,35.03,True,21.181707087130448,21.360265583149886,20.38178811919286
2020-02-02 23:00:00+00:00,DK_1,15.92,22.349999999999998,True,16.299569589902713,16.593824955586133,14.908608403278745
2020-02-03 00:00:00+00:00,DK_1,15.55,25.91,True,15.13853643034896,15.275480411032628,14.14852512804925
2020-02-03 01:00:00+00:00,DK_1,14.38,26.57,True,15.123920485061785,15.105059186619854,14.17614334266653
2020-02-03 02:00:00+00:00,DK_1,9.32,25.450000000000003,True,14.538571398908548,14.534891096070112,13.836657202371116
2020-02-03 03:00:00+00:00,DK_1,13.26,15.3,False,11.127180690619154,11.157961671793181,10.67956097068128
2020-02-03 04:00:00+00:00,DK_1,14.03,18.47,True,14.971402837982998,15.102396447490783,14.727111769800594
2020-02-03 05:00:00+00:00,DK_1,27.06,18.99,True,16.454549082589377,16.687691479533846,17.14221878430107
2020-02-03 06:00:00+00:00,DK_1,36.49,26.97,True,28.32160745325745,28.537011447208872,30.690911156742587
2020-02-03 07:00:00+00:00,DK_1,39.97,23.43,True,37.06355907630796,37.232653375326336,39.475969603204184
2020-02-03 08:00:00+00:00,DK_1,39.26,15.469999999999999,False,40.52268545153527,40.57404802503462,42.06589489826906
2020-02-03 09:00:00+00:00,DK_1,35.52,22.249999999999996,True,39.197382061303394,39.36117416195936,40.58421805448279
2020-02-03 10:00:00+00:00,DK_1,32.97,18.51,True,35.71288488533662,35.92117325960003,36.47656074076161
2020-02-03 11:00:00+00:00,DK_1,29.08,16.009999999999998,False,33.25370430640265,33.60623476617519,33.69141113422939
2020-02-03 12:00:00+00:00,DK_1,28.38,12.139999999999997,False,29.464268758161076,29.845611237324842,29.90315781432242
2020-02-03 13:00:00+00:00,DK_1,28.73,11.39,False,28.061609382985296,28.400958231001795,28.42005194657601
2020-02-03 14:00:00+00:00,DK_1,27.62,11.32,False,27.855215615163072,28.263846075562547,28.503616915500533
2020-02-03 15:00:00+00:00,DK_1,32.47,0.4599999999999973,False,27.345041198880477,27.8634918712079,27.70352612298465
2020-02-03 16:00:00+00:00,DK_1,37.62,5.939999999999998,False,32.201244112734564,32.81791660151254,33.04776129702864
2020-02-03 17:00:00+00:00,DK_1,37.08,2.4299999999999997,False,35.932357332038855,36.50274685726144,36.71302608949964
2020-02-03 18:00:00+00:00,DK_1,23.81,0.14999999999999858,False,34.73698444928479,35.16413281588443,34.666485279234834
2020-02-03 19:00:00+00:00,DK_1,19.95,3.240000000000002,False,22.695851245091937,23.021076372043467,22.272707171561066
2020-02-03 20:00:00+00:00,DK_1,19.27,2.039999999999999,False,19.049285635811835,19.441754654439354,19.05770401197935
2020-02-03 21:00:00+00:00,DK_1,18.72,4.600000000000001,False,18.426877752382847,18.881599593869698,18.684939610785943
2020-02-03 22:00:00+00:00,DK_1,17.98,1.3399999999999999,False,17.81375023048156,18.234903617742386,17.805994432358602
2020-02-03 23:00:00+00:00,DK_1,17.7,2.0600000000000005,False,17.125711471292774,17.50430779163356,16.85327715551405
2020-02-04 00:00:00+00:00,DK_1,17.41,2.1499999999999986,False,17.086508943575556,17.40912545858692,16.86997616005738
2020-02-04 01:00:00+00:00,DK_1,16.24,3.0299999999999994,False,17.085500097493902,17.448518562409365,17.025652625116958
2020-02-04 02:00:00+00:00,DK_1,12.96,6.919999999999998,False,16.149387474404453,16.456727259620397,16.080766390364392
2020-02-04 03:00:00+00:00,DK_1,13.42,0.29999999999999893,False,14.049685507731079,14.2589344975786,15.136906971368104
2020-02-04 04:00:00+00:00,DK_1,15.88,0.6099999999999994,False,15.043022134371235,15.252583195831109,16.567413959472564
2020-02-04 05:00:00+00:00,DK_1,24.88,11.179999999999998,False,18.772760024957048,19.06421508571569,20.16093260009239
2020-02-04 06:00:00+00:00,DK_1,29.7,11.610000000000003,False,28.07832703163305,28.45106574941163,29.517557242435586
2020-02-04 07:00:00+00:00,DK_1,34.17,10.27,False,32.736709312719164,33.089299944893796,33.84607254435256
2020-02-04 08:00:00+00:00,DK_1,33.48,5.089999999999996,False,36.31081008273077,36.636987656224775,36.722904491342405
2020-02-04 09:00:00+00:00,DK_1,29.9,2.0400000000000063,False,34.9536172126811,35.3021659673037,34.788797872111104
2020-02-04 10:00:00+00:00,DK_1,29.03,3.0700000000000003,False,31.147313101685075,31.483366267070302,31.13618752570706
2020-02-04 11:00:00+00:00,DK_1,27.07,0.04999999999999716,False,29.759880999928246,30.207762195550437,30.058528629842392
2020-02-04 12:00:00+00:00,DK_1,26.43,1.3099999999999987,False,27.5433564203883,28.010146084058224,28.188603797466804
2020-02-04 13:00:00+00:00,DK_1,27.02,2.3000000000000007,False,26.41877037531085,26.850774408878213,27.225060276092425
2020-02-04 14:00:00+00:00,DK_1,29.05,0.6000000000000014,False,26.621474468699972,27.08104145464799,27.78552254400269
2020-02-04 15:00:00+00:00,DK_1,31.42,3.419999999999998,False,28.655722706365854,29.090430077652744,29.8285270305654
2020-02-04 16:00:00+00:00,DK_1,39.92,6.199999999999996,False,31.616708984906346,32.41090869369453,33.25392375174258
2020-02-04 17:00:00+00:00,DK_1,41.3,2.8400000000000034,False,38.555863517232964,39.143836384766765,39.90064175125488
2020-02-04 18:00:00+00:00,DK_1,40.92,17.49,True,37.97039085235917,38.353765523079375,38.313576749887964
2020-02-04 19:00:00+00:00,DK_1,32.82,20.970000000000002,True,37.21980793418778,37.465875548209986,37.368612092972214
2020-02-04 20:00:00+00:00,DK_1,30.13,13.55,False,30.66152510150382,30.928866214368355,30.129270563109475
2020-02-04 21:00:00+00:00,DK_1,30.36,11.41,False,28.511568789067137,28.92551988753901,28.224468510740284
2020-02-04 22:00:00+00:00,DK_1,26.94,12.379999999999999,False,28.883209850983295,29.22141186915172,28.176042221142094
2020-02-04 23:00:00+00:00,DK_1,16.29,9.240000000000002,False,26.063754765209882,26.410018065850913,25.60696876303274
2020-02-05 00:00:00+00:00,DK_1,16.08,1.120000000000001,False,17.32115402844564,17.566307813563995,17.490848593430464
2020-02-05 01:00:00+00:00,DK_1,16.03,0.16000000000000014,False,17.437490353213562,17.584328952033324,17.746251112361904
2020-02-05 02:00:00+00:00,DK_1,16.11,3.0700000000000003,False,17.491551441499716,17.532617112681887,17.684222624792557
