split,zone,method,days,mean_revenue,mean_regret,median_regret,negative_revenue_days,revenue_p05,cvar_10,mean_imbalance_penalty
test,DE_LU,Robust quantile FTO,72,26.36895664131942,13.219836233076718,6.69317341549763,1,6.922874198247884,5.78533291481118,1.9175852668931443
test,DE_LU,Rolling-28d mean FTO,72,27.777623160876132,11.811169713520005,7.572364991531744,2,4.8211103370694355,3.97752854808692,2.157809085500683
test,DK_1,Forecast-coupled DF (revenue),208,29.289740759743687,5.850820904135914,4.515681644547936,2,9.981804322629973,8.179274191653226,1.1041776767111648
test,DK_1,Forecast-coupled DF (risk-adjusted),208,29.289740759743687,5.850820904135914,4.515681644547936,2,9.981804322629973,8.179274191653226,1.1041776767111648
test,DK_1,Hindsight optimum,208,35.1405616638796,0.0,0.0,0,13.855015652173913,12.1692,0.0
test,DK_1,Paper1 interval + Paper2 net FTO,208,28.212730497751586,6.927831166128011,5.925325683363705,2,8.108207497120121,6.619675267291065,1.0928939169641323
test,DK_1,Paper1 point + Paper2 net FTO,208,29.16935132774736,5.971210336132237,4.710206981709797,2,9.878595952151537,8.208923922253533,1.1039536471690272
test,DK_1,Robust quantile FTO,208,16.26447122812835,18.87609043575125,14.722518823961458,32,-10.841737096324605,-13.012503814427031,6.642605527724497
test,DK_1,Rolling-28d mean FTO,208,16.152506357104702,18.9880553067749,15.950574731280655,34,-7.966964677886339,-11.308246270653362,6.838997196407006
test,DK_2,Forecast-coupled DF (revenue),208,32.82008920196271,5.156828941850001,4.364266696388855,0,9.02876155303923,8.1536876497379,0.6941713749603687
test,DK_2,Forecast-coupled DF (risk-adjusted),208,32.69674231410022,5.280175829712487,4.323115514246503,0,9.040940332629816,7.926992347649964,0.6559394584750294
test,DK_2,Hindsight optimum,208,37.97691814381271,0.0,0.0,0,13.709585217391304,12.481064596273292,0.0
test,DK_2,Paper1 interval + Paper2 net FTO,208,31.872341184457923,6.104576959354791,5.59112024230918,2,8.540093151210462,7.439139338156175,0.6626899610270309
test,DK_2,Paper1 point + Paper2 net FTO,208,32.8829157058237,5.094002437989011,4.3439074537399165,0,9.824860634363835,8.374895149225482,0.6862256403301489
test,DK_2,Robust quantile FTO,208,22.641574643748022,15.335343500064688,10.488997728023621,8,0.8932987105914882,-0.7097248702254478,2.5685973880245543
test,DK_2,Rolling-28d mean FTO,208,23.021673113734057,14.95524503007865,11.896074071762177,12,-1.0886219722674617,-0.8363740441762801,2.64213094144989
test,GB_GBN,Forecast-coupled DF (revenue),208,27.71870060918146,3.9917303272733884,3.153473140683335,0,12.133763251132072,11.005526794466194,0.762725686805161
test,GB_GBN,Forecast-coupled DF (risk-adjusted),208,27.10304181516288,4.607389121291975,3.696420641833246,0,10.273463461472186,10.202257995315968,0.7763113202886307
test,GB_GBN,Hindsight optimum,208,31.710430936454852,0.0,0.0,0,15.396909565217399,15.200108488612837,0.0
test,GB_GBN,Paper1 interval + Paper2 net FTO,208,26.877493715426944,4.832937221027908,3.608927228718664,0,9.911492825997815,9.793867203168189,0.7327581240379423
test,GB_GBN,Paper1 point + Paper2 net FTO,208,27.671822111448666,4.038608825006187,3.153473140683335,0,12.16469790915517,11.106178265353138,0.7547782229994979
test,GB_GBN,Robust quantile FTO,208,23.99528495524228,7.715145981212571,5.222654148233763,2,7.416630147566963,6.3874183087681065,1.8483962738547126
test,GB_GBN,Rolling-28d mean FTO,208,24.179013986460475,7.531416949994374,5.279510109916892,1,8.560977148868393,7.0730013725719845,1.8625098429709626
