zone,iteration,objective,surrogate_score,surrogate_mean_revenue,surrogate_cvar_10,learning_rate
DE_LU,26,risk_adjusted,26.08704628951534,25.942518332641498,0.3211732374974215,0.03530090432487313
DE_LU,27,risk_adjusted,26.118865732621295,25.965539513314166,0.3407249317936213,0.034641016151377546
DE_LU,28,risk_adjusted,26.149220313609327,25.986554320766597,0.3614799840949539,0.034016802570830444
DE_LU,29,risk_adjusted,26.178223935515224,26.00584212985446,0.38307067924613963,0.033425160871869336
DE_LU,30,risk_adjusted,26.20597452952496,26.02365292236317,0.4051591270261946,0.03286335345030997
DE_LU,31,risk_adjusted,26.23255916514259,26.040212220457747,0.4274376548552092,0.03232895436481948
DE_LU,32,risk_adjusted,26.258057793657375,26.05572458887948,0.44962934395087295,0.03181980515339464
DE_LU,33,risk_adjusted,26.282545844750892,26.070375998732185,0.4714885467082337,0.03133397807202561
DE_LU,34,risk_adjusted,26.306095866517424,26.08433531268194,0.49280123074551946,0.03086974532565159
DE_LU,35,risk_adjusted,26.328778385665693,26.097755125503284,0.5133850225831303,0.030425553170226594
DE_LU,36,risk_adjusted,26.35066215848077,26.11077217002637,0.5330888632320031,0.03
DK_1,1,revenue,2.9792816777533333,2.9792816777533333,-9.750450900967234,0.18
DK_1,2,revenue,6.586346602088149,6.586346602088149,-8.705232283394594,0.12727922061357855
DK_1,3,revenue,8.001885426550563,8.001885426550563,-8.34750200365567,0.10392304845413264
DK_1,4,revenue,8.76704313457332,8.76704313457332,-8.20735893626085,0.09
DK_1,5,revenue,9.232124781197543,9.232124781197543,-8.159707199516903,0.08049844718999243
DK_1,6,revenue,9.537608623002642,9.537608623002642,-8.188097756779738,0.07348469228349534
DK_1,7,revenue,9.750769540134186,9.750769540134186,-8.23965235601934,0.06803360514166089
DK_1,8,revenue,9.907153312379023,9.907153312379023,-8.28676929817916,0.06363961030678927
DK_1,9,revenue,10.026895681809057,10.026895681809057,-8.335369487203808,0.06
DK_1,10,revenue,10.122055018082143,10.122055018082143,-8.395295227354435,0.05692099788303082
DK_1,11,revenue,10.200200776862154,10.200200776862154,-8.445093553533061,0.05427204202399745
DK_1,12,revenue,10.266283453958549,10.266283453958549,-8.486039720462,0.05196152422706632
DK_1,13,revenue,10.323659093475221,10.323659093475221,-8.5190903707315,0.04992301766027062
DK_1,14,revenue,10.374674343857441,10.374674343857441,-8.544942168965498,0.04810702354423639
DK_1,15,revenue,10.421012226069443,10.421012226069443,-8.56408651913444,0.046475800154489
DK_1,16,revenue,10.463902279250538,10.463902279250538,-8.576859842961564,0.045
DK_1,17,revenue,10.50425125954254,10.50425125954254,-8.583489991369733,0.043656412506539934
DK_1,18,revenue,10.542726231199966,10.542726231199966,-8.584139051980795,0.042426406871192854
DK_1,19,revenue,10.579808923368864,10.579808923368864,-8.584411547325207,0.04129483209670111
DK_1,20,revenue,10.615832984313,10.615832984313,-8.580955237370695,0.04024922359499621
DK_1,21,revenue,10.651011448483658,10.651011448483658,-8.5746382648932,0.03927922024247863
DK_1,22,revenue,10.685458951479212,10.685458951479212,-8.564077712819858,0.03837612894400987
DK_1,23,revenue,10.719211322501664,10.719211322501664,-8.548880567463211,0.03753259453027346
DK_1,24,revenue,10.752243857429397,10.752243857429397,-8.532997627749836,0.03674234614174767
DK_1,25,revenue,10.784488690003215,10.784488690003215,-8.51579451035869,0.036
DK_1,26,revenue,10.815851145357898,10.815851145357898,-8.494809240306093,0.03530090432487313
DK_1,27,revenue,10.846224699379254,10.846224699379254,-8.471067679594686,0.034641016151377546
DK_1,28,revenue,10.875504102608701,10.875504102608701,-8.448311665046669,0.034016802570830444
DK_1,29,revenue,10.903596289795592,10.903596289795592,-8.422989411156804,0.033425160871869336
DK_1,30,revenue,10.930428826996689,10.930428826996689,-8.395566560174506,0.03286335345030997
DK_1,31,revenue,10.95595579953048,10.95595579953048,-8.406464768307583,0.03232895436481948
DK_1,32,revenue,10.980161181130443,10.980161181130443,-8.431960480976205,0.03181980515339464
DK_1,33,revenue,11.003059828221234,11.003059828221234,-8.45531055990325,0.03133397807202561
DK_1,34,revenue,11.024696311653875,11.024696311653875,-8.476528013047664,0.03086974532565159
DK_1,35,revenue,11.045141844477484,11.045141844477484,-8.495660050805583,0.030425553170226594
DK_1,36,revenue,11.064489608761377,11.064489608761377,-8.513836736270132,0.03
DK_1,1,risk_adjusted,-2.6914593480771707,1.979922160629689,-10.380847797126355,0.18
DK_1,2,risk_adjusted,1.962096961916826,6.026317981902167,-9.031602266634092,0.12727922061357855
DK_1,3,risk_adjusted,3.8454114825962984,7.674686618091241,-8.509500301099871,0.10392304845413264
DK_1,4,risk_adjusted,4.830444206202857,8.568610034996759,-8.307035175097559,0.09
DK_1,5,risk_adjusted,5.40928522046603,9.117022530215264,-8.239416243887188,0.08049844718999243
DK_1,6,risk_adjusted,5.769920156228057,9.475605894169737,-8.234857195425956,0.07348469228349534
DK_1,7,risk_adjusted,6.009886275482476,9.720246928535033,-8.245245895672351,0.06803360514166089
DK_1,8,risk_adjusted,6.172255819510903,9.893582148775748,-8.269614065032986,0.06363961030678927
DK_1,9,risk_adjusted,6.295460582878686,10.021239499316454,-8.27950870319504,0.06
DK_1,10,risk_adjusted,6.394585731843716,10.119324126971648,-8.277196433617629,0.05692099788303082
DK_1,11,risk_adjusted,6.474242524189479,10.197668701630041,-8.274280394312362,0.05427204202399745
DK_1,12,risk_adjusted,6.544092362525351,10.262497991871,-8.263123620768106,0.05196152422706632
DK_1,13,risk_adjusted,6.608874436919894,10.31801240497565,-8.24252881790168,0.04992301766027062
DK_1,14,risk_adjusted,6.670823358710429,10.366956513044084,-8.213629231852565,0.04810702354423639
DK_1,15,risk_adjusted,6.724383179572545,10.411252418688465,-8.193042753590934,0.046475800154489
DK_1,16,risk_adjusted,6.775504942426739,10.452215834852817,-8.17046864983573,0.045
DK_1,17,risk_adjusted,6.826615023062979,10.490576051348853,-8.142135618413052,0.043656412506539934
DK_1,18,risk_adjusted,6.878260975811786,10.526722285789383,-8.107691799950214,0.042426406871192854
DK_1,19,risk_adjusted,6.922172053616222,10.560702560078564,-8.085623347694092,0.04129483209670111
DK_1,20,risk_adjusted,6.961706389132084,10.592641653207648,-8.068745031279033,0.04024922359499621
DK_1,21,risk_adjusted,6.98035882707862,10.6219680629828,-8.092464968675955,0.03927922024247863
DK_1,22,risk_adjusted,6.999964965005259,10.648820725007992,-8.108568355561628,0.03837612894400987
DK_1,23,risk_adjusted,7.020259965492162,10.673803327468008,-8.118985248835212,0.03753259453027346
DK_1,24,risk_adjusted,7.041037584617737,10.69732437767784,-8.125081762355784,0.03674234614174767
DK_1,25,risk_adjusted,7.0621858419515195,10.719594105000658,-8.127573917886973,0.036
DK_1,26,risk_adjusted,7.083093652221662,10.740702736604698,-8.128020187517857,0.03530090432487313
DK_1,27,risk_adjusted,7.104120902909707,10.7606764679453,-8.12567903341243,0.034641016151377546
DK_1,28,risk_adjusted,7.1252600071376575,10.77955633494804,-8.120658506245295,0.034016802570830444
DK_1,29,risk_adjusted,7.146298919120131,10.797388402133299,-8.113532184473707,0.033425160871869336
DK_1,30,risk_adjusted,7.166788247384796,10.814240138132028,-8.105448646104962,0.03286335345030997
DK_1,31,risk_adjusted,7.186526305943833,10.83021226913724,-8.097079918207571,0.03232895436481948
DK_1,32,risk_adjusted,7.2057196145193,10.845397717451101,-8.08817356207067,0.03181980515339464
DK_1,33,risk_adjusted,7.224343482120627,10.85990334959945,-8.079021927730718,0.03133397807202561
DK_1,34,risk_adjusted,7.242378605826973,10.873807903155088,-8.069842882951367,0.03086974532565159
DK_1,35,risk_adjusted,7.259656483065058,10.887314624711474,-8.061462536992035,0.030425553170226594
DK_1,36,risk_adjusted,7.275848588384833,10.900734427852072,-8.055301865482752,0.03
DK_2,1,revenue,8.311250702569334,8.311250702569334,-5.248855597183769,0.18
DK_2,2,revenue,12.681518752908113,12.681518752908113,-4.2456244126797795,0.12727922061357855
DK_2,3,revenue,14.386067440885393,14.386067440885393,-3.936827259053222,0.10392304845413264
DK_2,4,revenue,15.24795814826961,15.24795814826961,-3.806081231571074,0.09
DK_2,5,revenue,15.764889294480403,15.764889294480403,-3.7410602864428135,0.08049844718999243
DK_2,6,revenue,16.115215075356073,16.115215075356073,-3.675204569193429,0.07348469228349534
DK_2,7,revenue,16.371858945772882,16.371858945772882,-3.668480780565362,0.06803360514166089
DK_2,8,revenue,16.569207473004038,16.569207473004038,-3.701318927335953,0.06363961030678927
DK_2,9,revenue,16.725931023374677,16.725931023374677,-3.731451517514322,0.06
DK_2,10,revenue,16.853297684843493,16.853297684843493,-3.7617727721333076,0.05692099788303082
DK_2,11,revenue,16.958645397257275,16.958645397257275,-3.8014717837046703,0.05427204202399745
DK_2,12,revenue,17.04702775736199,17.04702775736199,-3.859925251866372,0.05196152422706632
DK_2,13,revenue,17.12207517441774,17.12207517441774,-3.9141903311131907,0.04992301766027062
DK_2,14,revenue,17.18648084689154,17.18648084689154,-3.962048642198483,0.04810702354423639
DK_2,15,revenue,17.242292004089837,17.242292004089837,-4.004216600278042,0.046475800154489
DK_2,16,revenue,17.29109371034669,17.29109371034669,-4.041337323927657,0.045
DK_2,17,revenue,17.334130447060925,17.334130447060925,-4.073979483271721,0.043656412506539934
DK_2,18,revenue,17.372389985748455,17.372389985748455,-4.102644831122122,0.042426406871192854
DK_2,19,revenue,17.406663308477846,17.406663308477846,-4.127777292171087,0.04129483209670111
DK_2,20,revenue,17.437588585845155,17.437588585845155,-4.149771061359642,0.04024922359499621
DK_2,21,revenue,17.465684100009426,17.465684100009426,-4.168977204417994,0.03927922024247863
DK_2,22,revenue,17.491373258926746,17.491373258926746,-4.185708966713615,0.03837612894400987
DK_2,23,revenue,17.515003830204563,17.515003830204563,-4.200246128820837,0.03753259453027346
DK_2,24,revenue,17.536862888278282,17.536862888278282,-4.212940971864064,0.03674234614174767
DK_2,25,revenue,17.557188545988772,17.557188545988772,-4.224442074370649,0.036
DK_2,26,revenue,17.576179246618366,17.576179246618366,-4.234384365331286,0.03530090432487313
DK_2,27,revenue,17.59400118178085,17.59400118178085,-4.242950407801708,0.034641016151377546
DK_2,28,revenue,17.610794249681362,17.610794249681362,-4.2503029407451285,0.034016802570830444
DK_2,29,revenue,17.62667686098966,17.62667686098966,-4.256586900440891,0.033425160871869336
DK_2,30,revenue,17.641749823966887,17.641749823966887,-4.261931196124398,0.03286335345030997
DK_2,31,revenue,17.65609948733568,17.65609948733568,-4.266450270140154,0.03232895436481948
DK_2,32,revenue,17.66980028165946,17.66980028165946,-4.27024547164127,0.03181980515339464
DK_2,33,revenue,17.68291677255164,17.68291677255164,-4.273406271259774,0.03133397807202561
DK_2,34,revenue,17.6955053183061,17.6955053183061,-4.276011341971659,0.03086974532565159
DK_2,35,revenue,17.707615408199587,17.707615408199587,-4.27812952865207,0.030425553170226594
DK_2,36,revenue,17.719290744340437,17.719290744340437,-4.279820725746903,0.03
DK_2,1,risk_adjusted,3.9845432831451264,6.518574546139342,-5.63118058443159,0.18
DK_2,2,risk_adjusted,9.729213574822959,11.764298994886998,-4.522412044586753,0.12727922061357855
DK_2,3,risk_adjusted,11.970725134685631,13.833197477255728,-4.138827427933547,0.10392304845413264
DK_2,4,risk_adjusted,13.09146330911881,14.876644576039709,-3.9670694820464427,0.09
DK_2,5,risk_adjusted,13.762745051323137,15.496804894480228,-3.853466318126869,0.08049844718999243
DK_2,6,risk_adjusted,14.218451330564259,15.91309273825724,-3.7658697948732907,0.07348469228349534
DK_2,7,risk_adjusted,14.538312558589457,16.213372856620207,-3.72235621784611,0.06803360514166089
DK_2,8,risk_adjusted,14.753900847588177,16.438059314582784,-3.742574371099124,0.06363961030678927
DK_2,9,risk_adjusted,14.921953787355106,16.611465352534772,-3.754470144843701,0.06
DK_2,10,risk_adjusted,15.05363613740235,16.748954997764873,-3.7673752452500517,0.05692099788303082
DK_2,11,risk_adjusted,15.15938090870182,16.860044671290698,-3.779252805753064,0.05427204202399745
DK_2,12,risk_adjusted,15.247330589130955,16.951456029244767,-3.7869454224751378,0.05196152422706632
DK_2,13,risk_adjusted,15.321482992782514,17.02790280793373,-3.7920440336693737,0.04992301766027062
DK_2,14,risk_adjusted,15.384786867975047,17.09277425303485,-3.795527522355118,0.04810702354423639
DK_2,15,risk_adjusted,15.439461689745189,17.148564794253655,-3.798006898907702,0.046475800154489
DK_2,16,risk_adjusted,15.487204117130224,17.197142808439203,-3.7998637584643973,0.045
DK_2,17,risk_adjusted,15.52932672773461,17.239926397811082,-3.80133260016994,0.043656412506539934
DK_2,18,risk_adjusted,15.56685427299074,17.278002785093822,-3.8025522491179578,0.042426406871192854
DK_2,19,risk_adjusted,15.60059229428553,17.312212103672397,-3.8035995764152633,0.04129483209670111
DK_2,20,risk_adjusted,15.63117722996114,17.343207874564747,-3.804512543563573,0.04024922359499621
DK_2,21,risk_adjusted,15.659113825181247,17.371501687310424,-3.80530636028706,0.03927922024247863
DK_2,22,risk_adjusted,15.684803638313939,17.397496815454712,-3.8059848380906076,0.03837612894400987
DK_2,23,risk_adjusted,15.708567163749343,17.42151382796211,-3.8065481426950334,0.03753259453027346
DK_2,24,risk_adjusted,15.730568058652082,17.44364071922534,-3.806828134607236,0.03674234614174767
DK_2,25,risk_adjusted,15.749091747019818,17.46375967738278,-3.810373178584355,0.036
DK_2,26,risk_adjusted,15.766132066436352,17.48207610639139,-3.8132089776778586,0.03530090432487313
DK_2,27,risk_adjusted,15.783051518453219,17.49877613473933,-3.8127213695246924,0.034641016151377546
DK_2,28,risk_adjusted,15.799721991628573,17.51412601860055,-3.8097867266043908,0.034016802570830444
DK_2,29,risk_adjusted,15.81583868222299,17.528415291367782,-3.805725798099536,0.033425160871869336
DK_2,30,risk_adjusted,15.82920436662164,17.541873151314142,-3.8059306326500035,0.03286335345030997
DK_2,31,risk_adjusted,15.841946227135358,17.55476277098007,-3.8062589863215797,0.03232895436481948
DK_2,32,risk_adjusted,15.854302177305183,17.567363132673986,-3.806802123041783,0.03181980515339464
DK_2,33,risk_adjusted,15.866421911321398,17.57983238397131,-3.807578828110919,0.03133397807202561
DK_2,34,risk_adjusted,15.878374835431448,17.592225380103983,-3.8085567659389694,0.03086974532565159
DK_2,35,risk_adjusted,15.89016479808192,17.604515754066153,-3.8096687910760756,0.030425553170226594
DK_2,36,risk_adjusted,15.901746017509856,17.616624747676912,-3.8108416225934585,0.03
GB_GBN,1,revenue,33.49844903957618,33.49844903957618,5.1051547143909755,0.18
GB_GBN,2,revenue,43.45509623850688,43.45509623850688,8.65086169129878,0.12727922061357855
GB_GBN,3,revenue,46.534678340235466,46.534678340235466,9.932260544190473,0.10392304845413264
GB_GBN,4,revenue,48.085966724274215,48.085966724274215,10.578793922988908,0.09
GB_GBN,5,revenue,49.03172436296101,49.03172436296101,10.9024061681133,0.08049844718999243
GB_GBN,6,revenue,49.672460259473105,49.672460259473105,11.092547728003685,0.07348469228349534
GB_GBN,7,revenue,50.13723676459858,50.13723676459858,11.229345686911522,0.06803360514166089
GB_GBN,8,revenue,50.490974116905356,50.490974116905356,11.332712017909541,0.06363961030678927
GB_GBN,9,revenue,50.76998030655088,50.76998030655088,11.413815909887848,0.06
GB_GBN,10,revenue,50.99620154531144,50.99620154531144,11.479351841712603,0.05692099788303082
GB_GBN,11,revenue,51.183719123150674,51.183719123150674,11.533554016169557,0.05427204202399745
GB_GBN,12,revenue,51.34200385168571,51.34200385168571,11.579224647104558,0.05196152422706632
GB_GBN,13,revenue,51.47767115344541,51.47767115344541,11.618291947407222,0.04992301766027062
GB_GBN,14,revenue,51.595486388897775,51.595486388897775,11.652128584630116,0.04810702354423639
GB_GBN,15,revenue,51.69897057197833,51.69897057197833,11.681741388009705,0.046475800154489
GB_GBN,16,revenue,51.79078132939154,51.79078132939154,11.70650239245521,0.045
GB_GBN,17,revenue,51.87296143516212,51.87296143516212,11.727746818943716,0.043656412506539934
GB_GBN,18,revenue,51.94710608203315,51.94710608203315,11.746837357880505,0.042426406871192854
GB_GBN,19,revenue,52.01447847441505,52.01447847441505,11.76410782198732,0.04129483209670111
GB_GBN,20,revenue,52.076091519752424,52.076091519752424,11.77982823612367,0.04024922359499621
GB_GBN,21,revenue,52.13276667592036,52.13276667592036,11.794220080655226,0.03927922024247863
GB_GBN,22,revenue,52.18517704833878,52.18517704833878,11.807467207253236,0.03837612894400987
GB_GBN,23,revenue,52.233879412697114,52.233879412697114,11.81972380021485,0.03753259453027346
GB_GBN,24,revenue,52.27933831873926,52.27933831873926,11.831120284648033,0.03674234614174767
GB_GBN,25,revenue,52.3219444479062,52.3219444479062,11.841767784209596,0.036
GB_GBN,26,revenue,52.36202874712577,52.36202874712577,11.851761538171631,0.03530090432487313
GB_GBN,27,revenue,52.399873421390744,52.399873421390744,11.861183560724871,0.034641016151377546
GB_GBN,28,revenue,52.435720565296684,52.435720565296684,11.870104740637458,0.034016802570830444
GB_GBN,29,revenue,52.469779002406845,52.469779002406845,11.878586521887673,0.033425160871869336
GB_GBN,30,revenue,52.50222975170917,52.50222975170917,11.886682266371572,0.03286335345030997
GB_GBN,31,revenue,52.533230433244874,52.533230433244874,11.89443837228853,0.03232895436481948
GB_GBN,32,revenue,52.562918847357544,52.562918847357544,11.901895202448783,0.03181980515339464
GB_GBN,33,revenue,52.59141590521793,52.59141590521793,11.909087862961005,0.03133397807202561
GB_GBN,34,revenue,52.61882804633092,52.61882804633092,11.91604686283012,0.03086974532565159
GB_GBN,35,revenue,52.645249247465834,52.645249247465834,11.922798677762524,0.030425553170226594
GB_GBN,36,revenue,52.67076270394208,52.67076270394208,11.929366236145512,0.03
GB_GBN,1,risk_adjusted,29.75671316045509,27.75777826573262,4.442077543827704,0.18
GB_GBN,2,risk_adjusted,44.42916831953289,40.78839159320426,8.090614947396963,0.12727922061357855
GB_GBN,3,risk_adjusted,49.14004994776066,44.82117164153025,9.59750734717869,0.10392304845413264
GB_GBN,4,risk_adjusted,51.539312893604425,46.84620809441443,10.429121775977773,0.09
GB_GBN,5,risk_adjusted,52.98899218457502,48.08116193119876,10.906289451947249,0.08049844718999243
GB_GBN,6,risk_adjusted,53.92519942023357,48.91130241805569,11.141993338173062,0.07348469228349534
GB_GBN,7,risk_adjusted,54.58783523785455,49.50536947412713,11.294368363838704,0.06803360514166089
GB_GBN,8,risk_adjusted,55.084361252159994,49.95145342460042,11.406461839021272,0.06363961030678927
GB_GBN,9,risk_adjusted,55.47041759292881,50.29882723849451,11.492423009853997,0.06
GB_GBN,10,risk_adjusted,55.77942566474847,50.57710293255658,11.560717182648649,0.05692099788303082
GB_GBN,11,risk_adjusted,56.03260642796789,50.80513272032166,11.616608239213857,0.05427204202399745
GB_GBN,12,risk_adjusted,56.244068063337856,50.99549464378622,11.66349648789252,0.05196152422706632
GB_GBN,13,risk_adjusted,56.423556577383756,51.15691083025655,11.703657215838243,0.04992301766027062
GB_GBN,14,risk_adjusted,56.57802400257707,51.29562631513261,11.738661527654356,0.04810702354423639
GB_GBN,15,risk_adjusted,56.71258716017635,51.4162592710609,11.769617531367661,0.046475800154489
GB_GBN,16,risk_adjusted,56.83041503907987,51.52226881450459,11.79588049905616,0.045
GB_GBN,17,risk_adjusted,56.934412706687056,51.61623916864912,11.818163417862076,0.043656412506539934
GB_GBN,18,risk_adjusted,57.027644075647565,51.70026696550092,11.838615800325869,0.042426406871192854
GB_GBN,19,risk_adjusted,57.11191390206287,51.776009578941164,11.85756516249267,0.04129483209670111
GB_GBN,20,risk_adjusted,57.188649860691,51.84478901698704,11.87524631934212,0.04024922359499621
GB_GBN,21,risk_adjusted,57.25899471381146,51.90766561723759,11.89184243683082,0.03927922024247863
GB_GBN,22,risk_adjusted,57.32387053369862,51.96549629487915,11.907498308487703,0.03837612894400987
GB_GBN,23,risk_adjusted,57.38402968963006,52.01898137975697,11.922329577495754,0.03753259453027346
GB_GBN,24,risk_adjusted,57.44009283609928,52.0686995488954,11.936429527119738,0.03674234614174767
GB_GBN,25,risk_adjusted,57.49257589589919,52.115132454879074,11.949874313378036,0.036
GB_GBN,26,risk_adjusted,57.54191081333276,52.158683720052295,11.962726873956603,0.03530090432487313
GB_GBN,27,risk_adjusted,57.588459480001866,52.19969143611917,11.975040097517104,0.034641016151377546
GB_GBN,28,risk_adjusted,57.63252770742945,52.23844119988399,11.986858905656588,0.034016802570830444
GB_GBN,29,risk_adjusted,57.67437409930121,52.27517417230922,11.998222059982194,0.033425160871869336
GB_GBN,30,risk_adjusted,57.714219119015496,52.31009825667143,12.009157471875694,0.03286335345030997
GB_GBN,31,risk_adjusted,57.75223815646281,52.34339023899667,12.019662038813642,0.03232895436481948
GB_GBN,32,risk_adjusted,57.78797690385233,52.37519637553504,12.028401174038425,0.03181980515339464
GB_GBN,33,risk_adjusted,57.821857460844505,52.40565093318964,12.036014505899704,0.03133397807202561
GB_GBN,34,risk_adjusted,57.85444058068496,52.434869257810895,12.043491828609024,0.03086974532565159
GB_GBN,35,risk_adjusted,57.88584740650903,52.462955976728914,12.05086984395582,0.030425553170226594
GB_GBN,36,risk_adjusted,57.91617643033447,52.490008561723094,12.05815081913638,0.03
